"Seeking manufacturers of -20°C, -70°C & -170°C freezers","East Coast-based pharmaceutical supplies distributor and fully licensed wholesaler is looking to purchase freezers for biological sample storage. A leader in clinical trial supply and logistics services, this company is looking to purchase -20°C, -70°C & -170°C freezers for biological sample storage. 
This wholesaler and distributor services customers in the US and Europe, and specializes in supplying the following products:
- prescription drugs
- controlled substances
- temperature-controlled products
- over the counter medicines
- nutritional supplements
- medical and surgical supplies
Innovative & cost effective storage solutions are desired.
For further information register below with UKTI USA",01/09/2016
Czech Republic issued a preliminary tender announcement for provider of services and spare parts of EC135 helicopters.,"The Czech Republic is searching for providers of the supply of original spare parts, repairs, modifications/modernisation and services for EC135 helicopters.
The value of the contract is 2 200 000 GBP. The deadline for the submission of proposals is yet to be confirmed.
If you are interested in this opportunity and want to find out more information, please register your interest with our team in the Czech Republic.",30/08/2016
"Technology transfer partner required for abattoir, slaughterhouse equipment for poultry processing.","This is a Pune based company, a manufacturer and exporter of systems and processes for poultry, meat and food industries. it designs, manufactures and customises poultry and meat processing equipment. The company exports across South East Asia and Africa.",15/07/2016
The Israeli government is looking for international construction companies to perform residential construction works in Israel,"The Israel government has recently published a call with the aim of promoting industrial technologies and construction methods and to draw foreign construction companies with industrial construction experience to Israel.  
The Ministry of Housing and Construction is calling for international companies to carry out residential construction works as contractors or within the framework of joint ventures with Israeli companies, subject to criteria which appear in the notice.  
These  include:
•        Annual turnover of at least USD 500 million
•        Proven experience in the industrial construction, high productivity and execution of projects in other countries
•        Execution of large scale projects in recent years
The Ministry of Housing and Construction will select 6 construction companies, which will be included in the register, and these will be authorised in the field of residential construction in Israel for a period of five years.
The companies will receive a permit to bring 1,000 employees experienced in construction and will be required to meet the obligatory supervisory and examination model, both with respect to targets and with respect to the rights of employees engaged by them. Companies will be subject to Israeli law when carrying out the contract, including supervision by the Contractors' Registrar and the Sale Law Comptroller.
For further details please register your interest with UKTI Israel",21/07/2016
A Chengdu-based games company seeks UK mobile or PC games to exclusively publish/act as an agent/purchase their IP for the China market.,"This leading Chengdu based games company has around 400 staff and an in house R&D, distribution and investment teams.
It currently seeks UK mobile games or PC games to exclusively publish/act as an agent/purchase their IP for the Chinese market. It is particularly interested in racing/competition games and RPG games.
The China-Britain Business Council (‘CBBC’) is a membership organisation and UKTI’s chosen partner in China to deliver trade services. To find out more about CBBC please visit www.cbbc.org. 
To find out more, please register your interest with our team in China.",31/07/2016
A Costa Rican importer/distributor is looking for craft beer,"A Costa Rican distributor of food and drink products is interested in importing craft beer. This company distributes to leading supermarkets and convenience stores in the country.They are interested in high quality products at competitive prices. 
Interested companies should contact the UKTI team in Costa Rica for more information by registering below.",15/07/2016
Technical assistance required for project aiming to improve health care in the Democratic Republic of Congo,"The overall objective of this project is to contribute to improving the health of the population of the Democratic Republic of Congo within the framework of the national health development plan and in the context of the global fight against poverty.
The specific objectives are:
	Sustainable access to quality health care, in particular for vulnerable populations including women and children
	Integration of health zones covered by humanitarian and vertical interventions in target provinces
	Strengthened institutional capacity of the Ministry of Public Health on a central and provincial level
Contracts
Service: 21,5 M€
*Please be aware that further information is only available in French",18/08/2016
Slovak company is looking for UK suppliers of health technologies and healthcare related services / products.,"Slovak company Navstevalekara.sk, the largest doctor search and appointment booking portal in Slovakia and the Czech Republic, is looking for foreign partners interested in launching their technology and healthcare related services / products in Slovakia and the Czech Republic. Thanks to the it’s wide network and direct contacts with healthcare professionals, the company is ready for localization of foreign new technology services for healthcare sector in Slovakia and the Czech Republic. 
For further information regsiter below with UKTI Slovakia.",30/08/2016
Request for Proposals for EPC contractors for the construction of a coal fired thermal plant,"Jindal Investimentos SA, a subsidiary of Jindal Steel & Power Limited, is developing a project to build a coal fired thermal power plant in Chirodzi, Tete province, Mozambique, with generation capacity of 150 MW.
Jindal is looking for an EPC contractor for the power plant construction, whose period is 36 months.
The project consists of:
1. Guaranteed fixed price, guaranteed performance, right dates, Engineering Contract, Procurement and Construction (EPC contract);
2. An operation and maintenance contract (O&M);
3. A 220 kV transmission line with connection in and out of Songo-Matambo line.
A brief expression of interest should be sent by 25 May, and the deadline for proposal submission is 15 July.
For more information please contact the UKTI team in Maputo.",10/07/2016
Municipality requesting the delivery of school furniture.,"The subject of the tender is the delivery of standard as well as special school furniture for the school centre of Radstadt city. The kind of schools requesting the delivery of furniture are elementary and middle schools. 
The estimated contract value amounts to a total of EUR 350,000. The awarded contract period starts on 01.04.2017 and ends on 01.08.2017. The most economically advantageous proposal will be awarded the contract. 
For further information, please register your interest with the team in UKTI Austria.",29/07/2016
Technical assistance required for project aiming to improve Indian market access to the EU ICT sector,"The overall objective of this project is to improve Indian market access to the EU ICT sector in areas where a potential EU-India Broad Based Trade and Investment Agreement has only limited benefits.
The specific objectives are: 
- to facilitate trade relations in the ICT sector and avoid new market access barriers based on India specific or other potentially competing standards, to ensure interoperability, as well as strengthening of European ICT standardisation efforts on a global level
- facilitate exchange, sharing, interoperability and dissemination of statistical data and related metadata among the EU, India and international organisations
Activities
•	Support to EU-India dialogues and meetings on specific topics
•	Provision of technical assistance in the priority fields identified by the relevant stakeholders
•	Organisation of and/or participation in training involving experts and competent Indian technocrats and provision of training and relevant presentations by European experts in India
•	Support to the participation of Indian experts from academia/research, the standards body TSDSI and public administration in relevant expert meetings under international standardization efforts or meetings organized by ETSI or the European Commission
•	Support for European standardisation experts to attend events in India organised by the project and to provide training
Contracts
Service: 2.4M Euro",18/08/2016
"UK manufacturers of innovative health, gluten free, organic and vegan food and drink products sought for the Israeli market","A young energetic Israeli company is looking to hear from UK manufacturers of:
Flavoured health and soft drinks for the HORECA market
Gluten free, organic and vegan food products
Innovative products in both the food and drink sectors
Please note this opportunity is for UK manufacturers as requested by the local importer. 
Register to obtain further details from UKTI Israel.",29/11/2016
Technical assistance required for project aiming to strengthen cooperation between Latin America and the Caribbean and the EU,"The overall objective of this project is to advance and promote Union and mutual interests with partner countries in Latin America and the Caribbean (LAC). 
The specific objective is to strengthen dialogue and cooperation between the EU and Latin American and Caribbean countries on specific areas of mutual interest and in peer to peer relationships.
Results
•	Strengthened policy dialogues between the EU and LAC partner countries
•	Improved cooperation with LAC partner countries, by exploring opportunities for cooperation on priority areas of mutual interest and as a result of the policy dialogues
•	The EU and LAC countries build new alliances and develop collective approaches and responses to challenges of global concern
•	EU internal policies are better projected externally, through strong cooperation among Commission DGs (DEVCO in particular), EEAS and LAC countries
Contracts
Service: 3M Euro",18/08/2016
Slovak company is looking for new suppliers in the field of swimming pool technology.,"A private company from Slovakia, operating in the field of swimming pool technology, is looking for new suppliers from UK. 
The company is interested in the supplies of swimming pool dehumidifiers, swimming pool heat pumps, home dehumidifiers and humidifiers, high capacity dehumidifiers for pool halls, industrial dehumidifiers and related swimming pool technology equipment. 
Please register with UKTI Solvakia for further details.",29/08/2016
Technical assistance required for project aiming to improve bilateral relations between Brazil and the EU,"The overall objective of this project is to contribute to strengthening and further enlarging EU-Brazil bilateral relations by fostering sector dialogues on priority themes of EU-Brazil mutual interest and support the implementation of the EU–Brazil Joint Action Plan 2015-2020, as well as other relevant agreements concluded between the EU Institutions and the Brazilian ministries and institutions.
The specific objective is to progress/advance in EU-Brazil relations in specific priority areas of EU and mutual interest. 
Activities
•	The preparation of baseline, benchmarking and specific sector studies on issues that are relevant for the dialogues
•	The organisation of events (conferences, seminars, workshops, mutual technical visits and other exchange activities, etc) within the scope of the dialogues 
•	The provision of specialised technical assistance to the relevant stakeholders
•	Consolidation and further development of the project monitoring, communication and visibility tools
Contracts
Service: 4M Euro",18/08/2016
Technical assistance required for sustainable development and regional integrations project in Central America,"The overall objective of this project is to contribute to the sustainable development and regional integration of Central America, promoting the principles and objectives of the political dialogue and Cooperation Agreement and the EU-CA Association Agreement, including democracy, human rights, the rule of law, good governance and economic and social justice. 
The specific objective is to contribute to the more effective and efficient development, implementation and
monitoring of regional policies and EU cooperation, ensuring that the Multiannual Indicative Programme (MIP) focal sectors reach maximum results, impact and visibility.
Results
•	Strengthened capacity of regional integration institutions and civil society organisations to formulate, implement, coordinate and monitor regional policies and initiatives, in particular in the focal sectors of the MIP
•	Strengthened capacity of the regional and national institutions and organizations to take advantage of the EU-CA Association Agreement and other global initiatives
•	A coherent, strategic and measurable communication approach on EU development cooperation consistent with the overall partnership between the EU and the region
Contracts
Service: 5 M Euro",18/08/2016
Top Healthcare provider in India is keen to partner with UK companies,"A top Indian healthcare provider in South India is keen to find UK companies who can be suppliers to the following technology or equipment and devices. 
1. Digital healthcare – Technology / Innovative Devices in cancer screening are required which will help detect cancer using digital technology and in a cost effective manner.
2. Innovative methodologies in Cardiac care which will help upgrade the existing healthcare facilities in cardiac care and treatment.
Interested UK companies are requested to respond to UKTI India at the earliest by applying below.",18/07/2016
India - Opportunity to partner with one of the most reputed Reasearch and Innovation centres,"The key areas of possible collaboration with UK companies:
1. Innovative Point of care devices (providing ease of access and cost reduction)
2. Innovative technology in Oncology screening that can help diagnose for example, Cervical cancer diagnosed through urine    sample)
3. Diabetes – Innovative technology to diagnose, monitor/treat
4. Collaborations in translational research
Interested UK companies or institutes are requested to respond at the earliest opportunity.",18/07/2016
A Brazilian chain store is interested in technology health & beauty electronic products,"The Brazilian company imports and distributes electronic appliances and luxury electronics around seven states in Brazil. The company has been in the market for 30 years with almost 100 stores and over 10 Apple premium reseller stores. 
The company wants to expand their portfolio to include UK products to distribute in Brazil (direct importing). They are currently looking for innovative health & beauty electronics. 
The company is interested in negotiation of joint ventures or direct importing.
For further information please register your interest online with UKTI Brazil.",31/07/2016
The Brazilian chain store is looking for UK distributors of drones,"The Brazilian company imports and distributes electronic appliances and luxury electronics around seven states in Brazil. The company has been in the market for 30 years and has 100 stores and over 10 Apple Premium Reseller stores. 
The company is currently looking for innovative drones to expand their portfolio and include UK products to distribute in Brazil (importing directly).
For further information please register your interest online with UKTI Brazil.",31/07/2016
The Brazilian chain store is interested in British smart products,"The Brazilian company imports and distributes electronic appliances and luxury electronics around Brazil. The company is running in the market for 30 years and now it has almost 100 stores and over than 10 Apple Premium Reseller stores. 
The company is currently looking for smart products (B2C), including smart products for children under the age of 3 and elderly people. 
The company is interested in negotiation of Joint Ventures or direct importing.
For further information please register your interest in this opportunity. The information will be sent to UKTI Brazil for further action.",31/07/2016
The Brazilian chain store is interested in innovative electronic home appliance products,"The Brazilian company imports and distributes electronic appliances and luxury electronics around seven states in Brazil. The company is running in the market for 30 years and now it has almost 100 stores and over than 10 Apple Premium Reseller stores. It has sponsored two major Brazilian football clubs in the last years.
The company wants to expand their portfolio including British products to distribute in Brazil. They are currently looking for electronic home appliance products and electronics in general.
The company is interested in negotiation of Joint Ventures or direct importing.
For further information please register your interest online. This information will be sent to UKTI Brazil for further action.",31/07/2016
The Brazilian chain store is interested in new electronic cell phone stuff,"The Brazilian company imports and distributes electronic appliances and luxury electronics around seven states in Brazil. The company is running in the market for 30 years and now it has almost 100 stores and over than 10 Apple Premium Reseller stores. It has sponsored two major Brazilian football clubs in the last years.
The company wants to expand their portfolio including British products. They are currently looking for cell phone accessories such as phones, cases, skin protectors to distribute in Brazil (direct importing).
For further information please register your interest online. This information will be sent to UKTI Brazil for further action.",30/07/2016
Portuguese company is looking for innovative Anaerobic Digestion solutions.,"Portuguese company operating in the water and wastewater sector is looking for innovative Anaerobic Digestion and CHP solutions. They are aiming to increase energy production of their existing facilities. This means obtaining not only an improved biogas yield but also a more efficient energy conversion. 
For more information and local support from the UKTI team in Lisbon, UK companies should register their interest.",15/07/2016
Slovak company is looking for UK suppliers of nutritional supplements and OTC medical products.,"Private company in Slovakia, wholesaler of medical products, medical supplies and healthcare equipment, is looking for new suppliers from UK. 
The company is interested mainly in supplies of nutritional supplements and OTC (over-the-counter) products in the pharmacy segment.
For further information regsiter below with UKTI Slovakia.",30/08/2016
Technical assistance required for project aiming to improve climate change dialogue and management in Latin America,"The overall objective of this project is to contribute to the environmentally sustainable and more climate-resilient development of Latin America, particularly where it affects living conditions of the most vulnerable populations. 
The specific objective is continued and intensified climate change related strategic dialogue and knowledge management as well as the reinforcement of the capacity of Latin American countries to mitigate and adapt to climate change.
Results
•	Implementation of a cooperation mechanism on climate change issues in Latin America, operating effectively to promote and coordinate regional dialogue and knowledge sharing, capacity building, education and communication at regional, multi-country or national level
•	Promotion and improvement of climate services through better knowledge management linking science, research and innovation to decision making
•	Promotion and implementation of  the development and testing of strategic actions in forest, biodiversity and ecosystems with a specific focus on multi-country and/or cross-border initiatives
•	Promotion and implementation of the development and testing of the innovative resource efficiency of strategic actions in an urban environment with a specific focus on multi-country and/or cross-border initiatives
•	Promotion and implementation of the development and testing of innovative actions on disaster risk reduction and management with a specific focus on multi-country and/or cross-border initiatives
Contracts
Service: 3 M€",17/08/2016
Slovak company is looking for UK suppliers of medical and aesthetic products.,"A private company in Slovakia,  distributor of medical devices and products of aesthetic medicine, is looking for new suppliers from UK. 
The company would like to expand its current portfolio with new medical devices, and new products in the aesthetics medicine area: dermatocosmetics, products for aesthetic and corrective dermatology, regenerative medicine sets, nutritional supplements and dissolution accessories. 
For further information register your interest below with UKTI Slovakia.",23/08/2016
Technical assistance required for project aiming to maximize the impact of EU cooperation with Guatemala,"The overall objective of this project is to support Guatemala in its efforts to create the necessary conditions for sustainable social, democratic and economic growth focused on poverty reduction.
The specific objective is to contribute to enhancing state institution effectiveness and transparency
through demand-driven technical support interventions, thereby maximizing the impact of the EU
cooperation with Guatemala.
Results
•	Strengthened institutional capacity to design, plan, implement and monitor public policies and state reforms in areas relevant to EU-Guatemala cooperation
•	Strengthened mechanisms and instruments in place to foster results-based management, improve the quality of public finance management, promote transparency and enhance domestic revenue mobilisation and other public finance management related aspects
•	Strengthened Government leadership on aid management and on the implementation of the aid effectiveness agenda
•	Guatemalan society has access to information and is adequately informed about EU cooperation with Guatemala
Contracts
Service: 3,6 M€",17/08/2016
Banedanmark (Danish Rail Net) will build a railway line connecting to the future fixed link across the Femern Belt.,"Tender package E8001 stations works is a design and build contract, which is part of the Ringsted-Fehmarn project. The contract includes work at six stations as follows: 
- Platform works including relocation of existing and construction of new platforms at Glumsø, Lundby, Nørre Alslev, Eskilstrup, Vordingborg, and Nykøbing Falster. At Glumsø and Nørre Alslev, the platform forefronts are out of scope and will be delivered by an interface project. 
- Construction works including footbridges complete with lifts and shielding against the catenary at Glumsø, Nørre Alslev, Eskilstrup, and Vordingborg. 
- Construction works including retaining walls and noise barriers at Glumsø, Nørre Alslev, Eskilstrup, and Vordingborg - the latter only noise barrier.
The tender package includes 3 options: 
- Extended Forecourt at Glumsø Station
- New Forecourt at Glumsø Station
- New Parking area at Vordingborg Station
Please note that Banedanmark (Danish Rail Net) will be holding an information meeting in Copenhagen on Monday the 23rd of May.  
For further details please UKTI Denmark by responding to the above Export Opportunity.",15/08/2016
A Ugandan government ministry is seeking for firms to repair and supply hospital equipment.,"The Ministry of Health is seeking for firms to restore and equip Kawolo hospital. Interested companies should write an application letter stating interest and pay a non-refundable fee of UGX 600,000 to acquire bid documents. Bid security is USD $ 200,000.
Publish bid notice - Friday 29 Apr 2016
Pre bid meeting where applicable - Friday 27 May 2016
Bid closing date - Tuesday 12 Jul 2016
Evaluation process - Tuesday 12 Jul 2016 to Monday 29 Aug 2016
Display and communication of best evaluated bidder notice - Friday 02 Sep 2016
Contract award - Friday 30 Sep 2016
Contract signature - Friday 30 Sep 2016 
For further information register below with UKTI Uganda",12/07/2016
This is an opportunity for UK universities and academic institutes to jointly develop a university/college course in Arts Financialisation.,"This Chinese group is an antique collection group that has two companies, one based in Hong Kong and the other based in Shanghai. It is currently jointly operating an art evaluation course in a top university in China, which aims to educate students with training on how to evaluate art works with financial methods. It is an innovative course in China, which the company believes could be a marketable subject as well.
To better educate and train professionals in the area, it seeks international cooperation with academic institutes to develop an art and antique evaluation/financialisation course. Potentially the cooperation could also extend to the joint development of a training college.  
To find out more, please register your interest with our team in China. 
The China-Britain Business Council (‘CBBC’) is a membership organisation and UKTI’s chosen partner in China to deliver trade services. To find out more about CBBC please visit www.cbbc.org.",10/08/2016
A Shanghai-based importer seeks interesting cat and dog toys.,"Established in 2004, this company is a subsidiary of a leading brand operator for pet products, including food, in China. It is qualified to import and export pet products. It has its own R&D team and manufacturers its own branded products, as well as offering Original Equipment Manufacturer (OEM) services. It has six brands and sells both online and offline. Its products are also sold in over 30 overseas countries and regions.
It now seeks interesting cat and dog toys to import and sell in China. 
To find out more, please register your interest with our team in China.
The China-Britain Business Council (‘CBBC’) is a membership organisation and UKTI’s chosen partner in China to deliver trade services. To find out more about CBBC please visit www.cbbc.org.",01/10/2016
"Beer wanted in one way pet kegs of 20 litres consisting of Indian Pale Ale (IPA), Bitter Ale, Ex-work Price.","An Italian company already importing beers from Germany and the Czech Republic are looking to add beers from the UK to their product range. 
Beer wanted in one way pet kegs of 20 litres:
-	Indian Pale Ale (IPA)
-	Bitter Ale
-	Ex-work price  
The Italian company owns 3 pubs and 1 restaurant in the Milan area, so the beer will only be sold in these places. Last year they sold about 900 hectolitres of beer. The company has an import licence, a warehouse to stock the beer and they aim to import four  pallets from the selected UK micro brewery with whom they wish to establish a long term business relationship.
The Italian company will pay in advance and the UK microbrewery will need to calculate an ex-work price. The Italian company will pay for transport and excise tax.",30/10/2016
"USA - Distributor is seeking paints/coatings, plastics, adhesives, and building products","A US distributor is seeking paints/coatings, plastics, adhesives, and building products. The products that the distributor typically sells are packaged materials rather than bulk commodities. 
Please apply for a list of products that the company currently distributes and see if your products may be a good fit for this distributor.",23/11/2016
"Coatings, adhesives, and specialty lubricants/fluids distributor seeking new products","A New Jersey based distributor is seeking new and innovative products within the coatings, adhesives, and specialty lubricants/fluids sectors. Products must be approved for sale within the US market.
For a list of products that the company currently distributes and see if your products may be a good fit for this distributor apply below to UKTI USA.",23/11/2016
A Turkish cosmetics distributor is looking for makeup brands for younger women.,"Founded in 1985, the company is engaged in distribution and marketing of professional skincare products, personal care products, cosmetics and fine fragrances through niche, selective and mass channels.
They are now looking for make up brands which target a young audience due to the demand of their retail customers. 
To register your interest, please click on the “Apply Now” button below. Please include your contact details, website, details on how you can meet the requirements and product range. This information will be sent to the UKTI office in Turkey for discussion with their client. 
We are only able to respond to UK companies.",01/10/2016
"Today’s Russia Automotive market presents good potential for international suppliers of locally produced quality components. Localised suppliers will supply international and domestic OEMs, optimising own costs through reduced logistics and access to local raw materials base, and will be able to supply local aftermarket, as well as export to the other markets of the Customs Union and Eurasian Economic Union.","RUSSIA aims to localise 50% of T1, T2 and T3 automotive supplies for OEMs and OES by 2020. Development of the component production for the automotive industry is one the priorities of the Russian Government for the following decade.  The Ministry of Trade and Industry of the Russian Federation is aiming to decrease import dependence 1.5 times by 2020.
In December 2015 Ministry of Economy of the Russian Federation approved the Automotive Support Programme with allocation of RUR 137,7 bln ( approx GBP 1.4 bln). The Programme is due to stimulate the demand for vehicles, support the in-country demand and guarantee the production and further commercialisation of 600 thousand multipurpose vehicles via favourable automotive credit facilities, leasing and trade-in, subsidising of state and municipal procurements. Therefore, the development of the component production for the automotive industry is one the priorities of the Russian Government for the following decade. Experts expect OEM and OES to cooperate creating self sufficient full cycle cluster: raw materials supplier – T2 – T1 – OES – OEM – car dealer – buyer – post warranty service. 
In order to enter the market in the current economic conditions, international suppliers may need to consider entering the Russian market through localised production since pure exporting of the components is often not possible: local buyers are legally obliged to buy local content. 
As a reply to your interest we will send you in return an expanded list of components and technology currently on demand.
Component need:
1. Rear axle (assembly and welding)
2. Engine bed (assembly and welding)
3. Ride stabilizer
4. Springs
5. Resilient bumper
6. Die stamping
7. Plastic components
8. Window lifter
9. Screw block
10. Condenser
11. Radiator
12. Battery wires
13. Wiring coil
14. General mechanical rubber goods
15. Door/window/ trunk rubber
16. Heating and AC system module
17. Hinges
18. Door lockers
19. Wiper drive
20. Pedal box
21. Parking brake system
22. Mechanical cables
23. Auto aerial
24. Sun visor
25. Starting motor
26. Generator
27. Drives
28. Acoustic system
29. Steering wheel
30. Safety belts
31. Seat belt control units
32. Air bag
33. Air bag deployment system
34. Metal fuel pipes
35. Metal brake pipes
36. Upholstery and door lining
37. Wheel bolts and tire wrench
38. Cabin lightning system modules
39. Washer reservoir pump
Technology need:
1. Cloth covering (seats and door panels)
2. Laser-beam welding (for seat frame)
3. High-tech assembly for electronic components (motors, connecters, relay, printed board)
4. Chrome finish/ coating (for both exterior and interior)
5. PVC technology (seats and door panels)
6. Chemical coating for dash board panels
7. Wiring spooling
8. Production of Metal fuel pipes
9. Production of Metal brake pipes
10. Stainless steel for automotive sector",30/12/2016
Israeli government seeks engineering risk consultants for an environmental project,"The Israeli government is working to preserve the Dead Sea through a separate company which operates for this specific purpose. Among its other activities the company initiates, plans, manages, executes, operates and maintains a series of engineering projects, mainly for the preservation, rehabilitation and development of infrastructures, beaches and facilities in the Dead Sea area, mainly as part of a preservation project intended to provide a solution to the risks arising from the rise in the water level on the western shore of the evaporation pool in the southern basin of the Dead Sea, known by the name Pan Number 5, which is operated by the Dead Sea Works.
This is an invitation for suitable candidates who meet the preconditions set out in the invitation documents (available from UKTI Israel) to submit applications to be included in the Israel Government's pool of engineering risk management consultants.",31/08/2016
Up to 10 anesthesia medical equipment devices needed by a hospital in Latvia,"A hospital in Latvia has announced an open tender of a procurement of up to 10 anesthesia medical equipment devices. 
General requirements of the procurement are the following:
1.	The warranty period of the equipment should be at least 24 months after sining the delivery document by both parties.
2.	The proposal should include all costs that are related to the supply, transport and set up of the equipment.
3.	Delivery time of the equipment is specified in the procurement documentation.
4.	Upon the delivery the supplier should set up and check the equipment as well as provide the customer with manual in Latvian including the list of spare parts.
5.	Applicant should include the name of the manufacturer and model of the equipment and its technical specifications in the technical proposal.
6.	The equipment offered should be new, not previously used and not containing used or refurbished components.
7.	Thechnical specification should be verified by documents (informative materials) assuring that the supplied equipment comply with the technical requirements of the procurement.
8.	Applicant should also submit the list/catalogue of any supplementary materials used with the equipment. 
The full tender documentation is availbale from the purchasing body.
Please, approach UKTI Latvia team for more information on this opportunity.",08/07/2016
"Staples the 4th largest largest online e-tailer by revenue is looking for a wide range of UK products such as office furniture, cleaning/facilities supplies, office supplies, and other categories.","Staples, a major online retailer in the US is looking to expand its assortment in the following product categories:
• Furniture & Décor
• Facilities, Cleaning and Break-room Products
• Arts & Crafts Supplies
• Office Supplies (soft goods, non-technical)
The company currently sells over a million products on its e-commerce sites which include staples.com, staplesadvantage.com and quill.com. Staples focuses on serving the needs of the business consumer, from self proprietor to fortune 500 company, offering a broad assortment of products and services enabling them to make more happen.
It is preferable that prospective vendors have the ability to drop ship directly to end consumers in the US (or are currently set up with a US-based third party logistics & warehousing facility), but if needed some alternative options exist to facilitate the partnership.
UK companies interested in this lead are advised to register their interest via the Exporting is GREAT website. The UKTI team will liaise with their company and the company will contact those UK companies of interest directly.",31/12/2016
"Staples the 4th largest largest online e-tailer by revenue is looking for a wide range of UK products such as: technology accessories and hardware, education supplies, and other categories.","Staples, a major online retailer in the US is looking to expand its assortment in the following product categories:
• Consumer Electronics & Computer Hardware
• Small Appliances
• Educational Products
• Automotive & Industrial
• Restaurant Supplies
• Tools & Hardware
The company currently sells over a million products on its e-commerce sites which include staples.com, staplesadvantage.com and quill.com. Staples focuses on serving the needs of the business consumer, from self proprietor to fortune 500 company, offering a broad assortment of products and services enabling them to make more happen.
It is preferable that prospective vendors have the ability to drop ship directly to end consumers in the US (or are currently set up with a US-based third party logistics & warehousing facility), but if needed some alternative options exist to facilitate the partnership.
UK companies interested in this lead are advised to register their interest. The UKTI team will liaise with their company and the company will contact those UK companies of interest directly.",31/12/2016
"With continued discovery and development of reservoirs, Brazil’s oil & gas sector continues to be one of the world’s biggest markets.","With an average production of 2.47 million boed, Brazil has so far explored only 6% of its sedimentary basins. It is estimated that the pre-salt offshore area contains 56 billion barrels of oil. Also, discoveries in shallow waters are estimated to hold 3 billion barrels in a single well.
The Brazilian major oil & gas company has plans to invest US$ 98.4 bn until 2019, generating opportunities for British specialist suppliers. Other major IOCs are indicating that Brazil remains high on their portfolio.
Ageing assets are also generating opportunity in decommissioning and refitting. Productivity in the more mature fields is declining as remaining reserves prove increasingly challenging to recover.
Well positioned in the market, UK companies have the experience, expertise and technology to contribute to the development of the industry in Brazil.
Our team can assist your company to identify how much of your product Brazil has been importing, the market share of the UK, and how to access the available opportunities.
Please apply below and our team will contact you with more information.",10/12/2016
Opportunities for waste management companies to provide waste-to-energy solutions in 7 Indonesian cities,"Management of waste is becoming a major problem in Indonesia. Early this year the Indonesian government issued Presidential Decree No. 18 of 2016 to accelerate the development of waste-to-energy in 7 cities, namely Jakarta, Tangerang, Bandung, Semarang, Surakarta, Surabaya, and Makassar. Currently Indonesia is facing difficulties in implementing PPP projects due to the complexity of tender process. However, this regulation provides a shortcut and allows the city mayors to directly appoint developers for waste-to-energy projects, creating immediate opportunities. To that end, the government seeks participation by companies providing waste-to-energy technologies besides incineration, such as gasification and pyrolysis. 
A minimum 1000 tonnes of waste per day will be processed, and the State Utility guarantees the purchase of electricity produced by the facility. Under the Waste Law, the government will finance waste management activities from the state/regional budget. In addition, Feed in Tariff for electricity generated from Municipal Waste is available at between US$ 18,77 to 22,43 cents per kiloWatt Hour.
UK companies with relevant technology in this segment may kindly register their interest below with UKTI Indonesia.",31/07/2016
The Energy Market Authority has called for proposals to establish a Grid-Connected ESS Test-Bed in Singapore.,"The Energy Storage Programme (ESP) was established to support the development and integration of large scale, cost-effective energy storage systems (ESS) that enhance the overall stability and resilience of Singapore’s power system. Large-scale storage systems will facilitate a more widespread deployment of intermittent solar PV energy, as they make a significant contribution to system stability. 
As part of the ESP, EMA and Singapore Power will embark on a utility-scale ESS test-bed to evaluate the performance of ESS for different grid applications. This collaboration between a government regulator and the national grid operator, is expected to be one of the world’s first test-beds that considers the performance of ESS under hot and humid conditions (which impact the performance of batteries), and associated space/safety issues given Singapore’s dense, urbanised environment.
For further information regsiter below with UKTI Singpore",03/08/2016
"A government department in India, Seeks UK expertise in Sea weed processing and in enabling seaweed exports","Indian fisheries is ranked 3 globally and ranked 2 in Aquaculture. With a coastline of 8129 kilometers there is significant availability of sea weed. The consumption of sea weed is very low in India, However, there are significant medical value in sundried or raw seaweed. UK expertise is required in training, processing and packing sea weed to enable India's export and for in-market distribution. 
The opportunity is for a UK firm with expertise in this area.
Further details including an introduction to the client can be made upon receiving an expression of interest by UKTI India.",10/08/2016
India - Opportunity for UK Universities to collaborate with private Healthcare institute,"Some of the areas that the hospital is interested in collaborating with UK Universities are as follows:
1. Educational collaborations – Setting up a training institute with Post Graduate Diploma courses for training nurses and allied staff like lab technicians, OT technicians, Radiology technicians, etc.
2. Clinical and Biologic research – in cancers like cervical cancer and breast cancer, cardiovascular diseases and diabetes
3. Collaborative work in gene sequencing.
Interested Universities or University Hospitals are requested to register their interest at the earliest.",15/07/2016
The Indian company is also interested in 'surplus' stocks of any polymers available with UK companies,"A trading company having presence in India, Singapore and Philipines wishes to import large quantities of plastic scrap from UK.
They would like to have these scrap materials in chip form or pulverised.
They are mainly interested in uPVC (material used in Doors & windows) scrap.
The quantity will be 1000 MT at minimum.
Ideally, they will need third party material inspection and certification (by SGS, TUV, etc.)
For further information regsiter below with UKTI India.",31/10/2016
Private entity is seeking UK expertise in Pig genetics and for setting up a farm in India.,"A private owned firm in this region seeks UK expertise in developing new breeds of pigs . The Indian firm also requires consultancy expertise in managing a pig farm including best practices sharing. This can further pave way to similar opportunities in other states of India. 
Additional details or an introduction to the client can be shared upon an expression of interest by UKTI India.",10/08/2016
